surveyId,lang,country,countryPop,sneType,party.string,euFundRec,mlgS1,mlgS2,mlgS3,mlgS4,mlgS5,mlgC1,mlgC2,euCompSocpol,euCompEc,euCompInAf,euCompForAf,euCompOv,snaCompSocpol,snaCompEc,snaCompInAf,snaCompForAf,snaCompOv,snaCompC1,snaCompC2,effectiveIntOrg,effectiveDirRel,effectiveNatDel,intorgUseEc,intorgUsePol,intorgUseCul,intorgUseOv,euFundImp,euFundImp.bin,represent,represent.bin,norepSneRep,norepKnow,norepMotiv,norepOpin,repTime,repDur,repSatis,repPersImp,repBenEc,repBenPol,repBenDem,repBenMlg,repOp,repVoteCom,repVoteNatDel,repVoteParty,repVoteSne,extOffice,extOfficeBin,nooffSneOff,noooffKnow,nooffMotiv,extOffTime,extOffDur,extOffSatis,extOffPersImp,age,gender,eduLev,polLeftRight,polIdLoc,polIdNat,polIdEu,polIdCul,polIdIdeo
391,de,Switzerland,8265000,RegionLeg,Sozialdemokratische Partei,0,2,4,4,5,5,5,5,3,3,3,3,3,2,3,3,2,3,4,4,1,1,1,5,4,5,NA,3,1,NONE,0,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,4,,NA,NA,NA,45,Male,2,3,1,1,0,1,1
393,en,Netherlands,16933000,RegionAd,Liberal Party (VVD),1,2,5,3,2,4,5,NA,1,3,2,3,NA,1,4,1,1,2,2,5,1,1,1,2,2,2,NA,4,1,NONE,0,0,4,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,4,4,,NA,NA,NA,63,Male,3,6,1,0,0,0,1
394,de,Switzerland,8265000,Local,Freisinnig Demokratische Partei FDP,0,4,4,1,1,1,5,5,1,5,1,5,2,5,2,3,1,4,5,3,0,1,0,4,1,2,2,1,0,NONE,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,4,,NA,NA,NA,32,Male,2,6,1,0,0,0,1
403,fr,France,66121000,Local,Parti socialiste,1,4,5,4,5,4,4,4,3,4,4,4,4,3,2,4,3,4,4,4,1,1,1,3,2,2,3,3,1,NONE,0,1,4,4,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,3,3,,NA,NA,NA,45,Male,3,4,1,0,0,0,0
404,en,United Kingdom,65081000,Local,Liberal Democrat,1,4,5,4,4,4,5,NA,3,5,4,4,4,4,5,3,4,4,NA,5,1,1,1,5,2,3,3,4,1,NONE,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,5,,NA,NA,NA,69,Female,2,4,1,0,0,0,1
405,en,Netherlands,16933000,RegionLeg,D66 (liberal democrat),1,2,5,4,4,2,2,4,4,5,5,5,5,2,4,1,2,3,2,4,1,1,1,5,4,2,3,3,1,NONE,0,1,3,5,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,2,,NA,NA,NA,32,Male,3,4,1,0,1,0,1
406,fr,Belgium,11259000,RegionAd,Parti Socialiste,1,4,4,2,1,2,3,4,4,4,5,5,4,4,3,2,4,4,5,1,0,1,0,4,2,4,4,3,1,NONE,0,1,2,1,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,1,,NA,NA,NA,44,Male,3,3,1,0,0,0,1
407,en,Sweden,9794000,Local,Green Party,1,2,1,1,1,1,5,4,1,1,5,3,1,5,4,4,4,4,5,5,1,1,1,1,1,5,2,4,1,NONE,0,1,2,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,3,,NA,NA,NA,59,Female,NA,9,1,0,0,0,1
409,de,Switzerland,8265000,RegionAd,FDP,0,4,5,4,5,5,5,5,2,4,1,4,2,4,2,5,2,4,5,5,0,1,0,4,3,2,4,3,1,NONE,0,1,3,4,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,3,,NA,NA,NA,44,Male,3,6,1,1,0,0,1
410,en,United Kingdom,65081000,Local,Welsh Labour and Co-operative Party,1,5,5,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,5,5,1,1,1,4,4,4,4,4,1,NONE,0,1,3,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,3,4,,NA,NA,NA,58,Male,3,3,1,0,0,0,0
411,de,Switzerland,8265000,Local,GrÅnliberale Partei,0,2,4,1,2,2,NA,5,2,4,5,5,2,4,4,4,1,4,5,5,0,1,0,2,NA,1,2,2,0,NONE,0,1,1,2,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,1,,NA,NA,NA,49,Male,2,5,1,0,0,0,1
413,fr,Switzerland,8265000,RegionLeg,Parti socialiste,0,2,4,4,5,5,NA,NA,3,5,4,5,4,5,4,4,3,4,5,5,1,1,1,4,4,3,3,3,1,NONE,0,0,1,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,4,,NA,NA,NA,47,Male,2,2,1,0,0,0,1
416,de,Germany,81276000,RegionLeg,SPD,1,5,5,5,5,5,4,4,2,5,5,5,4,5,3,5,3,4,4,4,1,1,1,5,5,5,5,4,1,COR,1,,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,MORE,NA,NA,NA,NA,NONE,0,1,4,5,,NA,NA,NA,38,Female,3,2,1,1,1,0,1
417,de,Switzerland,8265000,RegionLeg,FDP,0,5,4,4,NA,4,5,3,2,5,4,4,4,5,4,4,2,4,5,5,0,1,0,4,2,2,3,1,0,COR,1,,NA,NA,NA,CURRENT,2,4,4,4,3,4,5,SAME,5,3,4,5,NONE,0,0,2,2,,NA,NA,NA,60,Male,2,8,1,0,0,0,1
418,es,Spain,46335000,RegionLeg,PP,1,3,3,3,1,NA,5,5,3,3,3,3,3,5,4,1,2,3,5,4,1,1,1,3,3,3,3,4,1,COR,1,,NA,NA,NA,CURRENT,5,5,5,3,5,4,4,NA,4,5,5,4,NONE,0,1,4,NA,,NA,NA,NA,53,NA,2,7,1,0,0,0,0
419,de,Germany,81276000,Local,Christlich Soziale Union,0,5,5,5,5,5,3,5,2,5,5,5,5,5,3,2,1,NA,5,5,1,1,1,4,5,5,5,3,1,CLRAE,1,,NA,NA,NA,CURRENT,4,5,1,4,5,5,5,MORE,3,2,3,1,NONE,0,0,4,5,,NA,NA,NA,53,Male,2,6,1,0,1,1,0
420,en,United Kingdom,65081000,Local,Liberal Democrats,1,5,4,5,5,4,5,5,2,4,5,5,5,4,4,1,1,2,5,5,1,1,1,4,2,3,3,4,1,COR,1,,NA,NA,NA,PAST,5,2,5,4,2,4,3,MORE,5,1,4,5,NONE,0,0,2,3,,NA,NA,NA,72,Male,3,5,1,1,1,0,1
421,it,Italy,60963000,RegionLeg,forza italia,1,5,5,5,5,5,5,5,3,2,1,3,3,5,5,5,5,5,5,5,1,1,1,4,5,5,5,4,1,NONE,0,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,3,,NA,NA,NA,66,Male,1,7,1,0,0,0,0
424,en,United Kingdom,65081000,Local,UKIP,1,5,1,5,1,NA,NA,NA,1,1,1,3,1,4,4,4,3,4,NA,4,0,0,0,1,1,1,1,0,0,NONE,0,1,2,5,LESS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,1,5,,NA,NA,NA,66,Male,2,5,1,1,0,0,1
428,en,Ireland,4630000,Local,Fine Gael,1,2,5,5,2,3,4,4,2,5,3,2,3,2,2,2,2,2,3,2,1,1,0,3,2,2,2,3,1,NONE,0,1,2,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,3,,NA,NA,NA,48,Male,3,7,1,1,1,0,1
430,en,United Kingdom,65081000,Local,,NA,2,3,1,1,1,1,1,1,1,1,1,1,4,4,5,1,4,1,4,0,1,1,4,4,4,4,4,1,NONE,0,0,3,4,LESS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,3,4,,NA,NA,NA,64,Male,1,5,1,0,0,0,1
432,de,Germany,81276000,Local,DIE LINKE.,0,3,5,5,5,4,4,2,5,3,4,5,3,4,3,3,4,3,5,3,1,1,1,3,3,5,3,4,1,NONE,0,0,2,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,4,,NA,NA,NA,22,Female,1,1,1,0,0,0,1
433,de,Germany,81276000,Local,lib,1,5,5,5,4,5,5,5,1,4,4,5,4,3,3,3,1,2,5,5,1,1,0,5,3,3,NA,4,1,NONE,0,0,3,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,3,5,,NA,NA,NA,56,Female,2,5,1,1,1,0,1
443,it,Italy,60963000,RegionLeg,Forza Italia,1,4,4,3,3,3,3,3,2,5,4,5,4,2,2,5,4,4,4,5,0,1,0,3,2,4,4,4,1,CLRAE,1,,NA,NA,NA,PAST,3,4,3,4,3,4,4,SAME,4,3,3,4,BRU,1,NA,NA,NA,PAST,2,4,3,65,Male,3,7,1,1,1,0,1
445,en,Denmark,5673000,RegionAd,The Conservative People's Party,1,1,2,2,1,5,NA,5,2,4,5,5,NA,3,3,3,3,NA,1,1,0,1,0,4,1,4,NA,3,1,NONE,0,1,2,4,LESS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,4,,NA,NA,NA,67,Female,3,8,1,0,0,0,1
447,de,Switzerland,8265000,RegionLeg,GrÅne Partei (Green Party),0,3,5,2,1,1,5,4,2,4,4,5,3,4,2,3,2,NA,5,5,0,1,1,3,2,4,3,3,1,NONE,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,4,,NA,NA,NA,34,Male,2,2,1,1,0,0,1
452,fr,France,66121000,RegionAd,Parti Socialiste,1,4,4,4,4,3,4,4,3,3,4,4,3,4,4,3,3,4,4,5,1,1,1,4,5,5,5,4,1,NONE,0,1,3,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,2,5,,NA,NA,NA,65,Female,3,3,0,0,0,0,1
454,en,Norway,5194000,Local,The Progress Party,1,1,1,1,1,1,NA,NA,1,5,5,5,3,1,1,1,1,1,5,3,0,0,0,1,1,1,1,3,1,NONE,0,1,4,4,LESS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,4,4,,NA,NA,NA,50,Male,2,9,1,1,0,0,1
458,de,Switzerland,8265000,Local,CVP,0,1,3,1,3,3,3,3,3,3,3,4,3,4,3,3,3,3,5,3,0,1,0,3,3,3,3,2,0,NONE,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,3,,NA,NA,NA,NA,Female,2,5,1,1,0,0,1
461,en,Czech Republic,10535000,RegionLeg,?SSD - social democrat,1,4,5,3,1,4,3,3,4,4,5,5,5,4,3,3,3,3,3,3,0,0,1,4,5,4,4,4,1,NONE,0,1,2,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,4,,NA,NA,NA,38,Female,2,4,1,1,1,0,1
462,en,Slovakia,5426000,Local,without party affiliation,0,5,4,5,5,NA,4,2,5,5,5,4,4,2,5,4,5,2,2,4,1,1,0,4,3,4,3,4,1,NONE,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,4,,NA,NA,NA,50,NA,3,5,1,0,0,0,0
464,en,Netherlands,16933000,RegionAd,d66,1,5,3,4,4,2,5,4,1,4,4,4,4,3,5,1,3,4,3,5,1,1,1,NA,NA,NA,NA,3,1,NONE,0,0,2,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,5,,NA,NA,NA,55,Male,3,3,1,0,0,0,1
465,de,Switzerland,8265000,Local,FDP,0,1,5,2,5,1,2,2,1,NA,5,5,4,5,2,3,1,3,4,5,0,1,0,2,2,2,NA,1,0,NONE,0,1,4,3,LESS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,1,,NA,NA,NA,58,Male,3,7,1,0,0,0,1
469,en,Slovenia,2065000,Local,social democrats,1,5,5,5,4,4,4,4,4,3,5,4,4,1,4,1,4,3,4,4,0,1,1,1,1,1,1,4,1,NONE,0,0,3,4,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,4,5,,NA,NA,NA,43,Male,3,2,1,0,0,0,0
470,ru,Bulgaria,7185000,RegionAd,?? ????,1,5,5,5,5,5,NA,5,5,5,5,5,5,5,5,5,5,5,NA,5,1,1,1,5,5,5,5,4,1,NONE,0,0,3,4,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,3,4,,NA,NA,NA,48,Male,3,9,1,0,0,0,1
471,fr,France,66121000,RegionAd,UMP,1,5,4,3,2,4,4,5,3,5,4,4,4,3,3,3,2,4,NA,NA,0,1,0,4,4,3,4,3,1,COR,1,,NA,NA,NA,CURRENT,1,4,4,3,4,5,4,MORE,5,3,4,4,NONE,0,1,2,4,,NA,NA,NA,60,Male,3,6,1,1,1,0,1
474,de,Switzerland,8265000,Local,SP,0,4,5,5,4,1,5,5,4,5,4,5,4,4,3,1,1,3,4,4,1,1,0,3,4,3,4,3,1,NONE,0,0,2,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,5,,NA,NA,NA,34,Male,2,3,1,0,0,0,1
476,en,Norway,5194000,Local,"Conservative party (""Hoyre"").",1,4,5,4,1,5,4,5,4,5,5,5,4,4,4,4,4,4,4,5,1,1,1,5,4,4,4,3,1,NONE,0,1,3,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,4,,NA,NA,NA,72,Male,3,8,1,0,0,0,1
479,en,United Kingdom,65081000,Local,Liberal Democrats,1,5,5,5,5,5,3,4,3,4,3,3,4,4,2,2,1,3,4,5,0,1,1,4,4,5,4,4,1,NONE,0,1,2,4,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,2,4,,NA,NA,NA,71,Male,2,3,1,1,0,0,1
480,ru,Azerbaijan,9651000,RegionLeg,?????? ????? ??????????? (?? ??. Yeni Az?rbaycan Partiyas’),0,4,4,1,4,2,5,5,4,3,5,5,4,3,2,1,4,3,2,4,1,1,1,2,1,2,2,4,1,CLRAE,1,,NA,NA,NA,CURRENT,5,5,4,2,4,5,5,MORE,4,4,4,5,NONE,0,0,2,4,,NA,NA,NA,40,Male,2,5,1,1,0,0,1
481,en,Denmark,5673000,Local,Social Democrats (Labour),1,5,5,5,4,5,NA,NA,2,4,2,4,3,5,4,2,2,4,2,4,1,1,1,3,4,2,NA,3,1,NONE,0,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PARTNER,1,NA,NA,NA,CURRENT,2,5,5,29,Male,3,3,1,0,0,0,1
482,de,Switzerland,8265000,RegionLeg,Sozialdemokratische Partei,0,4,5,4,5,5,4,5,4,5,4,5,4,3,3,3,3,3,4,5,1,1,1,4,5,5,4,4,1,NONE,0,1,3,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,5,,NA,NA,NA,35,Male,2,2,1,0,0,0,1
483,en,United Kingdom,65081000,Local,Labour,1,4,5,5,5,4,4,4,4,4,3,4,4,5,4,4,4,5,4,5,1,0,1,2,4,3,3,4,1,NONE,0,0,2,4,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,1,,NA,NA,NA,59,Female,3,2,1,0,0,0,1
485,it,Italy,60963000,RegionLeg,Forza Italia,1,4,5,4,5,4,3,4,3,3,5,5,4,4,2,1,2,4,4,4,1,1,0,2,2,2,2,4,1,NONE,0,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,3,,NA,NA,NA,39,Male,3,6,1,0,0,0,0
487,fr,Switzerland,8265000,Local,Parti libÇral radical,0,1,3,1,1,1,4,NA,1,2,4,4,NA,4,2,2,1,NA,5,5,1,1,1,2,2,2,2,0,0,NONE,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,4,,NA,NA,NA,59,Female,3,6,1,0,0,0,1
488,de,Switzerland,8265000,RegionLeg,SVP,0,1,1,1,1,1,NA,NA,1,1,1,1,1,2,4,1,1,2,5,4,0,0,0,1,1,1,1,1,0,NONE,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,1,,NA,NA,NA,48,Male,3,8,1,0,0,0,1
489,en,United Kingdom,65081000,Local,Labour Party,1,2,2,2,1,2,2,2,2,3,2,4,2,5,2,2,1,NA,2,5,0,0,1,1,3,1,2,2,0,NONE,0,0,2,1,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,1,,NA,NA,NA,57,Male,2,3,1,0,0,0,1
490,es,Spain,46335000,RegionAd,PSOE,1,4,1,1,1,1,4,5,5,5,4,5,4,4,4,4,4,4,5,2,1,1,1,5,5,5,5,4,1,NONE,0,1,4,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,5,,NA,NA,NA,67,Male,2,3,1,0,1,0,1
491,fr,Switzerland,8265000,RegionLeg,parti dÇmocrate-chrÇtien,0,2,5,2,2,1,4,5,1,4,2,5,2,4,2,2,2,4,5,4,1,0,1,5,5,4,5,0,0,NONE,0,1,2,5,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,4,,NA,NA,NA,52,Female,2,5,1,0,0,0,1
492,it,Italy,60963000,Local,nessuno,0,5,5,5,NA,NA,4,4,5,5,5,5,5,2,2,2,2,2,4,2,1,1,0,4,4,4,4,3,1,NONE,0,0,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,3,NA,,NA,NA,NA,53,Female,3,2,1,1,0,0,0
494,de,Switzerland,8265000,RegionLeg,GrÅne,0,4,4,4,2,2,NA,5,3,4,4,4,4,4,4,1,1,4,5,3,0,1,1,2,4,4,3,3,1,NONE,0,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,NA,NA,,NA,NA,NA,44,Female,3,2,1,1,1,0,1
495,en,United Kingdom,65081000,Local,Lib Dems,1,4,4,4,2,4,2,2,4,5,4,4,4,4,4,4,4,4,4,4,0,1,0,4,4,3,3,3,1,NONE,0,0,2,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,4,,NA,NA,NA,75,Male,3,4,1,1,0,0,1
496,de,Switzerland,8265000,RegionLeg,GrÅnliberale,0,1,1,1,1,1,NA,NA,1,5,1,1,1,3,1,1,1,1,5,5,0,0,0,4,4,4,4,1,0,NONE,0,0,1,1,LESS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,1,,NA,NA,NA,58,Female,2,5,1,0,0,0,1
497,en,United Kingdom,65081000,Local,No party,1,4,4,4,3,4,3,5,3,4,4,4,4,3,2,2,1,3,4,3,0,1,0,4,4,4,4,3,1,NONE,0,0,2,1,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,1,,NA,NA,NA,67,Male,3,2,1,0,0,0,1
498,de,Germany,81276000,Local,DIE LINKE,0,4,4,4,4,5,NA,NA,2,3,2,4,3,2,2,3,1,2,NA,NA,1,1,1,2,2,2,2,3,1,NONE,0,0,1,3,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,3,,NA,NA,NA,59,Male,3,2,1,1,0,0,1
500,en,Sweden,9794000,Local,"VÑnsterpartiet, socialist party",0,4,4,5,3,1,NA,NA,4,1,1,3,1,4,4,5,3,3,1,5,1,1,0,1,3,1,1,0,0,NONE,0,0,1,1,LESS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,2,1,,NA,NA,NA,34,Female,2,2,1,0,0,0,1
501,en,United Kingdom,65081000,Local,Labour Party,0,5,5,5,5,5,1,1,5,5,4,4,4,3,4,3,2,3,4,4,1,1,1,1,1,4,2,4,1,NONE,0,0,1,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,2,,NA,NA,NA,NA,Female,3,2,1,0,0,0,1
502,de,Switzerland,8265000,Local,AL Alternative Liste (=linksstehende Partei),0,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,5,4,1,1,1,4,4,5,4,3,1,NONE,0,0,3,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,2,,NA,NA,NA,64,Male,2,3,1,0,0,0,1
503,en,Netherlands,16933000,RegionAd,pvda,1,3,5,1,1,NA,3,3,1,1,NA,NA,1,1,5,5,5,2,2,4,0,0,0,1,1,1,1,4,1,NONE,0,0,1,1,LESS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,1,,NA,NA,NA,43,Female,2,8,1,1,0,1,1
504,fr,France,66121000,Local,UDI,1,4,4,5,5,3,4,3,2,4,2,4,3,2,2,2,2,2,4,4,1,0,1,4,4,4,4,3,1,CLRAE,1,,NA,NA,NA,PAST,2,4,3,4,3,3,4,SAME,3,4,4,5,NONE,0,0,2,5,,NA,NA,NA,59,Male,3,7,1,1,0,0,1
505,de,Germany,81276000,RegionLeg,DIE LINKE,1,4,5,4,4,4,4,5,3,4,4,5,4,4,4,4,2,4,2,4,0,1,0,4,4,5,4,4,1,NONE,0,1,2,NA,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,4,NA,,NA,NA,NA,62,Female,2,1,1,1,1,0,1
506,fr,France,66121000,Local,Ump,1,4,4,4,4,4,NA,5,2,4,4,5,NA,4,4,2,2,NA,2,4,1,1,1,NA,NA,NA,NA,3,1,NONE,0,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,2,4,,NA,NA,NA,47,Male,3,6,1,0,0,0,0
507,it,Italy,60963000,RegionLeg,Movimento 5 Stelle,1,5,5,5,5,4,2,5,2,4,4,4,4,4,5,5,4,5,4,4,1,1,1,2,2,4,2,4,1,NONE,0,1,2,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,2,5,,NA,NA,NA,39,Female,2,5,1,1,1,0,1
508,en,United Kingdom,65081000,Local,Conservative,1,1,1,1,1,1,4,4,1,3,2,2,2,3,1,1,1,1,1,3,0,0,0,1,1,1,1,3,1,NONE,0,1,2,3,LESS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,3,,NA,NA,NA,45,Male,2,7,1,0,0,0,1
512,en,Croatia,4230000,RegionAd,none,1,2,1,2,1,1,5,5,3,2,2,1,2,4,4,4,3,3,3,5,1,1,1,5,4,5,4,4,1,OTHER,1,,NA,NA,NA,CURRENT,4,4,5,3,2,4,5,SAME,NA,NA,NA,NA,NONE,0,1,5,5,,NA,NA,NA,47,Female,2,1,0,0,0,0,0
513,en,Norway,5194000,RegionAd,Venstre - social liberal party,0,4,4,5,NA,5,5,5,4,5,3,5,5,5,3,4,2,4,4,5,1,1,1,5,5,5,5,0,0,NONE,0,1,2,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,4,4,,NA,NA,NA,43,Female,3,5,1,1,0,0,1
514,fr,Switzerland,8265000,RegionLeg,dÇmocrate chrÇtien,1,5,5,4,3,3,4,5,4,3,4,4,4,4,3,4,3,4,5,5,0,1,1,5,5,5,5,4,1,NONE,0,1,3,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,2,4,,NA,NA,NA,61,Male,3,5,1,0,0,0,0
515,fr,France,66121000,Local,UDI,0,5,5,5,NA,3,1,5,3,5,5,5,4,5,3,3,3,4,4,4,0,1,1,NA,NA,NA,NA,4,1,NONE,0,0,1,NA,LESS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,NA,,NA,NA,NA,42,Male,3,6,1,0,0,0,1
517,de,Switzerland,8265000,RegionLeg,CVP,0,5,5,2,3,3,5,5,4,4,4,4,4,4,2,1,1,3,5,5,0,1,0,3,4,4,4,2,0,NONE,0,0,3,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,3,3,,NA,NA,NA,40,Male,3,6,1,0,0,0,1
518,it,Italy,60963000,RegionLeg,Movimento 5 Stelle,1,4,4,4,4,4,4,4,3,2,3,4,3,5,4,3,3,5,3,5,1,1,0,5,2,3,3,4,1,NONE,0,1,3,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,5,,NA,NA,NA,37,Female,1,2,1,0,0,0,1
520,en,Netherlands,16933000,RegionAd,PvdA,1,3,5,5,3,3,3,3,5,5,5,5,5,5,5,5,5,5,2,5,0,1,1,4,4,3,3,3,1,OTHER,1,,NA,NA,NA,PAST,5,5,5,4,4,5,5,SAME,NA,NA,NA,NA,NONE,0,0,3,3,,NA,NA,NA,68,Male,3,4,1,0,1,0,1
522,de,Germany,81276000,Local,CDU,1,3,4,NA,4,4,3,5,2,4,2,5,4,3,3,2,1,3,5,3,1,1,1,3,3,3,3,3,1,NONE,0,0,2,3,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,3,,NA,NA,NA,34,Male,2,7,1,1,0,0,1
523,de,Germany,81276000,Local,SPD,1,2,5,4,5,5,NA,NA,4,4,2,5,4,4,4,2,2,4,2,2,0,1,0,NA,NA,NA,NA,2,0,NONE,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,1,,NA,NA,NA,36,Female,2,2,1,0,0,0,1
524,en,United Kingdom,65081000,Local,Labour - currently suspended member,0,4,5,5,5,5,NA,NA,4,4,4,4,4,5,5,5,5,5,1,5,0,0,0,3,3,3,3,2,0,NONE,0,0,1,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,5,,NA,NA,NA,59,Female,3,2,1,0,0,1,0
